254	51.0;3.033557046979866|86.0;3.033557046979866|302.0;3.033557046979866|346.0;3.033557046979866|377.0;3.033557046979866|451.0;2.0|465.0;3.0
255	51.0;2.5308641975308643|86.0;2.5308641975308643|302.0;2.5308641975308643|346.0;2.5308641975308643|377.0;2.5308641975308643|451.0;2.5308641975308643|465.0;2.5308641975308643
256	51.0;4.0|86.0;5.0|302.0;4.005128205128205|346.0;4.005128205128205|377.0;4.005128205128205|451.0;4.0|465.0;4.005128205128205
257	51.0;4.0|86.0;4.0|302.0;4.0|346.0;4.0|377.0;4.0|451.0;4.0|465.0;4.0
258	51.0;3.619047619047619|86.0;3.619047619047619|302.0;3.619047619047619|346.0;3.619047619047619|377.0;3.619047619047619|451.0;3.619047619047619|465.0;3.619047619047619
259	51.0;3.85|86.0;3.85|302.0;3.85|346.0;3.85|377.0;3.85|451.0;3.85|465.0;3.85
26	51.0;3.0|86.0;3.0|302.0;5.0|346.0;3.0|377.0;3.0|451.0;3.0|465.0;3.0
260	51.0;4.086956521739131|86.0;4.086956521739131|302.0;4.086956521739131|346.0;4.086956521739131|377.0;4.086956521739131|451.0;4.086956521739131|465.0;4.086956521739131
261	51.0;4.16|86.0;4.16|302.0;4.16|346.0;4.16|377.0;4.16|451.0;4.16|465.0;4.16
262	51.0;3.1466666666666665|86.0;3.0|302.0;3.1466666666666665|346.0;3.1466666666666665|377.0;3.1466666666666665|451.0;4.0|465.0;3.1466666666666665
263	51.0;4.033333333333333|86.0;4.0|302.0;4.033333333333333|346.0;4.033333333333333|377.0;4.033333333333333|451.0;4.033333333333333|465.0;4.0
264	51.0;4.184210526315789|86.0;4.184210526315789|302.0;4.184210526315789|346.0;4.184210526315789|377.0;4.184210526315789|451.0;4.0|465.0;4.184210526315789
265	51.0;3.4878048780487805|86.0;3.4878048780487805|302.0;3.4878048780487805|346.0;3.4878048780487805|377.0;3.4878048780487805|451.0;3.4878048780487805|465.0;3.4878048780487805
266	51.0;3.3529411764705883|86.0;3.3529411764705883|302.0;3.3529411764705883|346.0;3.3529411764705883|377.0;3.3529411764705883|451.0;3.3529411764705883|465.0;3.3529411764705883
267	51.0;3.915151515151515|86.0;3.915151515151515|302.0;3.915151515151515|346.0;3.915151515151515|377.0;3.915151515151515|451.0;3.915151515151515|465.0;3.915151515151515
268	51.0;3.0|86.0;2.9710610932475885|302.0;5.0|346.0;2.9710610932475885|377.0;2.9710610932475885|451.0;2.9710610932475885|465.0;2.9710610932475885
269	51.0;2.0|86.0;3.0|302.0;3.0|346.0;2.0|377.0;3.0|451.0;1.0|465.0;3.0
27	51.0;3.130434782608696|86.0;3.130434782608696|302.0;3.130434782608696|346.0;3.130434782608696|377.0;3.130434782608696|451.0;3.130434782608696|465.0;3.130434782608696
270	51.0;4.3515625|86.0;4.0|302.0;4.3515625|346.0;4.3515625|377.0;4.3515625|451.0;4.3515625|465.0;4.3515625
271	51.0;4.0|86.0;3.5642023346303504|302.0;5.0|346.0;4.0|377.0;3.5642023346303504|451.0;3.0|465.0;3.5642023346303504
272	51.0;4.3125|86.0;4.3125|302.0;4.3125|346.0;4.3125|377.0;4.3125|451.0;4.3125|465.0;4.3125
273	51.0;3.7058823529411766|86.0;3.7058823529411766|302.0;3.7058823529411766|346.0;3.7058823529411766|377.0;3.7058823529411766|451.0;3.7058823529411766|465.0;3.7058823529411766
274	51.0;4.104477611940299|86.0;4.104477611940299|302.0;4.104477611940299|346.0;4.104477611940299|377.0;4.104477611940299|451.0;4.104477611940299|465.0;4.104477611940299
275	51.0;3.1136363636363638|86.0;3.1136363636363638|302.0;3.1136363636363638|346.0;3.1136363636363638|377.0;3.1136363636363638|451.0;3.0|465.0;3.1136363636363638
276	51.0;3.0|86.0;3.0|302.0;5.0|346.0;4.0|377.0;3.453027139874739|451.0;3.0|465.0;3.453027139874739
277	51.0;3.5|86.0;3.5|302.0;4.0|346.0;3.5|377.0;3.5|451.0;3.5|465.0;3.5
278	51.0;4.318181818181818|86.0;4.318181818181818|302.0;4.318181818181818|346.0;4.318181818181818|377.0;4.318181818181818|451.0;4.318181818181818|465.0;4.318181818181818
279	51.0;3.32133676092545|86.0;3.32133676092545|302.0;3.32133676092545|346.0;3.32133676092545|377.0;3.32133676092545|451.0;3.32133676092545|465.0;5.0
28	51.0;3.73972602739726|86.0;3.73972602739726|302.0;3.73972602739726|346.0;3.73972602739726|377.0;3.73972602739726|451.0;3.73972602739726|465.0;3.73972602739726
280	51.0;3.560344827586207|86.0;4.0|302.0;3.560344827586207|346.0;3.560344827586207|377.0;3.560344827586207|451.0;3.560344827586207|465.0;3.0
281	51.0;3.0869565217391304|86.0;3.0869565217391304|302.0;3.0869565217391304|346.0;3.0869565217391304|377.0;3.0869565217391304|451.0;3.0869565217391304|465.0;3.0869565217391304
282	51.0;3.5238095238095237|86.0;3.5238095238095237|302.0;5.0|346.0;3.5238095238095237|377.0;3.5238095238095237|451.0;3.5238095238095237|465.0;3.5238095238095237
283	51.0;4.122448979591836|86.0;4.122448979591836|302.0;4.122448979591836|346.0;4.122448979591836|377.0;4.122448979591836|451.0;4.122448979591836|465.0;4.122448979591836
284	51.0;3.5681818181818183|86.0;3.5681818181818183|302.0;4.0|346.0;4.0|377.0;3.5681818181818183|451.0;3.5681818181818183|465.0;3.5681818181818183
285	51.0;3.967741935483871|86.0;3.967741935483871|302.0;5.0|346.0;4.0|377.0;3.967741935483871|451.0;3.967741935483871|465.0;3.967741935483871
286	51.0;3.6954887218045114|86.0;3.6954887218045114|302.0;3.6954887218045114|346.0;3.6954887218045114|377.0;3.6954887218045114|451.0;5.0|465.0;5.0
287	51.0;4.166666666666667|86.0;4.166666666666667|302.0;4.166666666666667|346.0;5.0|377.0;4.166666666666667|451.0;4.166666666666667|465.0;4.166666666666667
288	51.0;3.875|86.0;3.875|302.0;3.875|346.0;5.0|377.0;3.875|451.0;3.875|465.0;3.875
289	51.0;2.875|86.0;2.875|302.0;2.875|346.0;2.875|377.0;2.875|451.0;2.875|465.0;2.875
29	51.0;3.6470588235294117|86.0;3.6470588235294117|302.0;4.0|346.0;3.6470588235294117|377.0;3.6470588235294117|451.0;3.6470588235294117|465.0;3.6470588235294117
290	51.0;3.354609929078014|86.0;3.354609929078014|302.0;3.354609929078014|346.0;3.354609929078014|377.0;3.354609929078014|451.0;3.354609929078014|465.0;3.0
291	51.0;3.692857142857143|86.0;3.692857142857143|302.0;3.692857142857143|346.0;3.692857142857143|377.0;3.692857142857143|451.0;3.692857142857143|465.0;3.692857142857143
292	51.0;4.2368421052631575|86.0;4.0|302.0;4.2368421052631575|346.0;4.2368421052631575|377.0;4.2368421052631575|451.0;4.2368421052631575|465.0;4.2368421052631575
293	51.0;3.0|86.0;3.0311614730878187|302.0;4.0|346.0;3.0|377.0;3.0311614730878187|451.0;3.0|465.0;3.0311614730878187
294	51.0;3.4242424242424243|86.0;3.4242424242424243|302.0;3.4242424242424243|346.0;3.0|377.0;3.4242424242424243|451.0;3.4242424242424243|465.0;3.4242424242424243
295	51.0;4.240641711229946|86.0;5.0|302.0;4.240641711229946|346.0;4.240641711229946|377.0;4.240641711229946|451.0;4.0|465.0;4.0
296	51.0;4.176923076923077|86.0;4.176923076923077|302.0;4.176923076923077|346.0;4.176923076923077|377.0;4.176923076923077|451.0;4.176923076923077|465.0;4.176923076923077
297	51.0;3.4078212290502794|86.0;5.0|302.0;4.0|346.0;3.4078212290502794|377.0;3.4078212290502794|451.0;3.4078212290502794|465.0;3.0
298	51.0;4.0578512396694215|86.0;4.0578512396694215|302.0;4.0578512396694215|346.0;4.0578512396694215|377.0;4.0578512396694215|451.0;4.0578512396694215|465.0;4.0
299	51.0;3.44015444015444|86.0;4.0|302.0;4.0|346.0;3.0|377.0;3.44015444015444|451.0;3.44015444015444|465.0;3.44015444015444
3	51.0;2.7450980392156863|86.0;2.7450980392156863|302.0;2.0|346.0;2.7450980392156863|377.0;2.7450980392156863|451.0;2.7450980392156863|465.0;2.7450980392156863
30	51.0;3.710526315789474|86.0;3.710526315789474|302.0;3.710526315789474|346.0;3.710526315789474|377.0;3.710526315789474|451.0;3.710526315789474|465.0;3.710526315789474
300	51.0;3.736842105263158|86.0;3.736842105263158|302.0;3.736842105263158|346.0;3.736842105263158|377.0;3.736842105263158|451.0;3.736842105263158|465.0;3.736842105263158
301	51.0;4.0|86.0;3.549407114624506|302.0;3.549407114624506|346.0;3.549407114624506|377.0;3.549407114624506|451.0;4.0|465.0;4.0
302	51.0;2.3333333333333335|86.0;2.3333333333333335|302.0;2.3333333333333335|346.0;2.3333333333333335|377.0;2.3333333333333335|451.0;2.3333333333333335|465.0;2.3333333333333335
303	51.0;3.3842696629213482|86.0;3.3842696629213482|302.0;4.0|346.0;3.3842696629213482|377.0;3.3842696629213482|451.0;5.0|465.0;3.3842696629213482
304	51.0;3.391304347826087|86.0;3.391304347826087|302.0;3.391304347826087|346.0;3.391304347826087|377.0;3.391304347826087|451.0;3.391304347826087|465.0;3.391304347826087
305	51.0;3.395121951219512|86.0;4.0|302.0;4.0|346.0;3.395121951219512|377.0;3.395121951219512|451.0;3.0|465.0;3.395121951219512
306	51.0;3.892857142857143|86.0;3.892857142857143|302.0;3.892857142857143|346.0;3.892857142857143|377.0;3.892857142857143|451.0;3.892857142857143|465.0;3.892857142857143
307	51.0;3.8207547169811322|86.0;3.8207547169811322|302.0;3.8207547169811322|346.0;3.8207547169811322|377.0;3.8207547169811322|451.0;3.8207547169811322|465.0;3.8207547169811322
308	51.0;3.755434782608696|86.0;3.755434782608696|302.0;3.755434782608696|346.0;3.755434782608696|377.0;3.755434782608696|451.0;3.755434782608696|465.0;3.755434782608696
309	51.0;3.5|86.0;3.5|302.0;3.5|346.0;3.5|377.0;3.5|451.0;3.5|465.0;3.5
31	51.0;3.911764705882353|86.0;3.911764705882353|302.0;4.0|346.0;3.911764705882353|377.0;3.911764705882353|451.0;3.911764705882353|465.0;3.911764705882353
310	51.0;3.8|86.0;3.8|302.0;3.8|346.0;3.8|377.0;3.8|451.0;3.8|465.0;3.8
311	51.0;4.0|86.0;5.0|302.0;3.810909090909091|346.0;3.810909090909091|377.0;3.810909090909091|451.0;3.0|465.0;4.0
312	51.0;4.361386138613861|86.0;4.361386138613861|302.0;4.361386138613861|346.0;4.361386138613861|377.0;4.361386138613861|451.0;4.361386138613861|465.0;4.361386138613861
313	51.0;3.5901639344262297|86.0;3.5901639344262297|302.0;3.5901639344262297|346.0;3.5901639344262297|377.0;3.5901639344262297|451.0;3.5901639344262297|465.0;3.0
314	51.0;3.685840707964602|86.0;3.685840707964602|302.0;3.685840707964602|346.0;3.685840707964602|377.0;3.0|451.0;3.685840707964602|465.0;3.685840707964602
315	51.0;4.064935064935065|86.0;4.064935064935065|302.0;5.0|346.0;4.064935064935065|377.0;4.064935064935065|451.0;4.064935064935065|465.0;4.064935064935065
316	51.0;3.3661971830985915|86.0;3.3661971830985915|302.0;3.3661971830985915|346.0;3.3661971830985915|377.0;3.3661971830985915|451.0;3.3661971830985915|465.0;3.3661971830985915
317	51.0;3.619047619047619|86.0;3.619047619047619|302.0;3.619047619047619|346.0;3.619047619047619|377.0;3.619047619047619|451.0;3.619047619047619|465.0;3.619047619047619
318	51.0;3.670886075949367|86.0;3.670886075949367|302.0;3.670886075949367|346.0;3.670886075949367|377.0;3.670886075949367|451.0;3.670886075949367|465.0;3.670886075949367
319	51.0;3.5|86.0;3.5|302.0;4.0|346.0;3.0|377.0;3.5|451.0;3.5|465.0;3.5
32	51.0;3.27027027027027|86.0;3.27027027027027|302.0;3.27027027027027|346.0;3.27027027027027|377.0;3.27027027027027|451.0;3.27027027027027|465.0;3.27027027027027
320	51.0;3.6923076923076925|86.0;3.6923076923076925|302.0;3.6923076923076925|346.0;3.6923076923076925|377.0;3.6923076923076925|451.0;3.6923076923076925|465.0;3.6923076923076925
321	51.0;3.7232142857142856|86.0;4.0|302.0;3.7232142857142856|346.0;3.7232142857142856|377.0;3.7232142857142856|451.0;3.7232142857142856|465.0;3.7232142857142856
322	51.0;4.16|86.0;4.16|302.0;5.0|346.0;3.0|377.0;4.16|451.0;4.16|465.0;4.16
323	51.0;3.5822784810126582|86.0;3.5822784810126582|302.0;3.5822784810126582|346.0;3.5822784810126582|377.0;3.5822784810126582|451.0;3.5822784810126582|465.0;3.5822784810126582
324	51.0;4.322033898305085|86.0;4.322033898305085|302.0;4.322033898305085|346.0;4.322033898305085|377.0;4.322033898305085|451.0;4.322033898305085|465.0;4.322033898305085
325	51.0;3.4135338345864663|86.0;3.0|302.0;3.4135338345864663|346.0;3.4135338345864663|377.0;3.4135338345864663|451.0;3.4135338345864663|465.0;3.4135338345864663
326	51.0;3.289156626506024|86.0;2.0|302.0;3.289156626506024|346.0;3.289156626506024|377.0;3.289156626506024|451.0;2.0|465.0;3.289156626506024
327	51.0;3.3529411764705883|86.0;4.0|302.0;3.0|346.0;3.3529411764705883|377.0;3.3529411764705883|451.0;4.0|465.0;3.3529411764705883
328	51.0;3.4216867469879517|86.0;3.4216867469879517|302.0;4.0|346.0;3.4216867469879517|377.0;3.4216867469879517|451.0;4.0|465.0;3.4216867469879517
329	51.0;3.4237288135593222|86.0;3.4237288135593222|302.0;5.0|346.0;3.4237288135593222|377.0;3.4237288135593222|451.0;3.4237288135593222|465.0;3.4237288135593222
33	51.0;3.6818181818181817|86.0;3.6818181818181817|302.0;3.6818181818181817|346.0;3.6818181818181817|377.0;3.6818181818181817|451.0;3.6818181818181817|465.0;3.6818181818181817
330	51.0;5.0|86.0;4.484848484848484|302.0;4.484848484848484|346.0;4.484848484848484|377.0;4.484848484848484|451.0;5.0|465.0;5.0
331	51.0;3.6615384615384614|86.0;3.6615384615384614|302.0;5.0|346.0;3.6615384615384614|377.0;3.6615384615384614|451.0;3.6615384615384614|465.0;3.6615384615384614
332	51.0;4.176829268292683|86.0;4.176829268292683|302.0;4.176829268292683|346.0;4.176829268292683|377.0;4.176829268292683|451.0;5.0|465.0;4.176829268292683
333	51.0;3.8461538461538463|86.0;3.8461538461538463|302.0;3.8461538461538463|346.0;3.8461538461538463|377.0;3.8461538461538463|451.0;3.8461538461538463|465.0;3.8461538461538463
334	51.0;3.530744336569579|86.0;4.0|302.0;5.0|346.0;5.0|377.0;3.530744336569579|451.0;3.530744336569579|465.0;3.530744336569579
335	51.0;3.4761904761904763|86.0;3.4761904761904763|302.0;3.4761904761904763|346.0;3.4761904761904763|377.0;3.4761904761904763|451.0;3.4761904761904763|465.0;3.4761904761904763
336	51.0;2.9026548672566372|86.0;2.9026548672566372|302.0;2.9026548672566372|346.0;2.9026548672566372|377.0;2.9026548672566372|451.0;2.0|465.0;2.9026548672566372
337	51.0;3.90625|86.0;3.90625|302.0;3.90625|346.0;3.90625|377.0;3.90625|451.0;3.90625|465.0;3.90625
338	51.0;3.9714285714285715|86.0;4.0|302.0;3.9714285714285715|346.0;3.9714285714285715|377.0;3.9714285714285715|451.0;3.9714285714285715|465.0;3.9714285714285715
339	51.0;3.9956709956709955|86.0;4.0|302.0;4.0|346.0;3.9956709956709955|377.0;3.9956709956709955|451.0;3.0|465.0;3.9956709956709955
34	51.0;4.266666666666667|86.0;4.266666666666667|302.0;4.266666666666667|346.0;4.266666666666667|377.0;4.266666666666667|451.0;4.266666666666667|465.0;4.266666666666667
340	51.0;4.15|86.0;4.15|302.0;4.15|346.0;4.15|377.0;4.15|451.0;4.15|465.0;4.15
341	51.0;3.75|86.0;3.75|302.0;3.75|346.0;3.75|377.0;3.75|451.0;3.75|465.0;3.75
342	51.0;3.435754189944134|86.0;3.435754189944134|302.0;3.435754189944134|346.0;3.435754189944134|377.0;3.435754189944134|451.0;3.435754189944134|465.0;3.435754189944134
343	51.0;3.9768518518518516|86.0;5.0|302.0;4.0|346.0;3.9768518518518516|377.0;3.9768518518518516|451.0;3.9768518518518516|465.0;3.9768518518518516
344	51.0;3.6797752808988764|86.0;4.0|302.0;3.6797752808988764|346.0;3.6797752808988764|377.0;3.6797752808988764|451.0;4.0|465.0;3.6797752808988764
345	51.0;5.0|86.0;4.0|302.0;5.0|346.0;3.650943396226415|377.0;3.650943396226415|451.0;5.0|465.0;3.650943396226415
346	51.0;3.337078651685393|86.0;3.337078651685393|302.0;3.0|346.0;3.337078651685393|377.0;3.337078651685393|451.0;3.337078651685393|465.0;3.337078651685393
347	51.0;3.601123595505618|86.0;3.601123595505618|302.0;3.601123595505618|346.0;3.601123595505618|377.0;3.601123595505618|451.0;3.601123595505618|465.0;3.0
348	51.0;3.909090909090909|86.0;3.909090909090909|302.0;3.909090909090909|346.0;3.909090909090909|377.0;3.909090909090909|451.0;3.909090909090909|465.0;3.909090909090909
349	51.0;3.1470588235294117|86.0;3.1470588235294117|302.0;3.1470588235294117|346.0;3.1470588235294117|377.0;3.1470588235294117|451.0;3.1470588235294117|465.0;3.1470588235294117
35	51.0;3.0|86.0;3.0|302.0;3.0|346.0;3.0|377.0;3.0|451.0;3.0|465.0;3.0
350	51.0;4.295454545454546|86.0;4.295454545454546|302.0;4.295454545454546|346.0;4.295454545454546|377.0;4.295454545454546|451.0;4.295454545454546|465.0;4.295454545454546
351	51.0;4.146341463414634|86.0;4.146341463414634|302.0;4.146341463414634|346.0;4.146341463414634|377.0;4.146341463414634|451.0;4.146341463414634|465.0;4.146341463414634
352	51.0;3.7948717948717947|86.0;4.0|302.0;4.0|346.0;3.7948717948717947|377.0;3.7948717948717947|451.0;3.7948717948717947|465.0;3.7948717948717947
353	51.0;3.347826086956522|86.0;3.347826086956522|302.0;3.347826086956522|346.0;4.0|377.0;3.347826086956522|451.0;3.347826086956522|465.0;3.347826086956522
354	51.0;3.7327188940092166|86.0;5.0|302.0;3.7327188940092166|346.0;3.7327188940092166|377.0;3.7327188940092166|451.0;3.0|465.0;3.7327188940092166
355	51.0;4.041666666666667|86.0;4.041666666666667|302.0;4.041666666666667|346.0;4.041666666666667|377.0;4.041666666666667|451.0;4.041666666666667|465.0;4.041666666666667
356	51.0;3.5652173913043477|86.0;3.5652173913043477|302.0;3.5652173913043477|346.0;3.5652173913043477|377.0;3.5652173913043477|451.0;3.5652173913043477|465.0;3.5652173913043477
357	51.0;4.173913043478261|86.0;4.173913043478261|302.0;4.173913043478261|346.0;4.173913043478261|377.0;4.173913043478261|451.0;4.173913043478261|465.0;4.173913043478261
358	51.0;3.6486486486486487|86.0;3.6486486486486487|302.0;3.6486486486486487|346.0;3.6486486486486487|377.0;3.6486486486486487|451.0;3.6486486486486487|465.0;3.6486486486486487
359	51.0;3.8846153846153846|86.0;3.8846153846153846|302.0;3.8846153846153846|346.0;3.8846153846153846|377.0;3.8846153846153846|451.0;3.8846153846153846|465.0;3.8846153846153846
36	51.0;3.8|86.0;3.8|302.0;3.8|346.0;3.8|377.0;3.8|451.0;3.8|465.0;3.8
360	51.0;3.9791666666666665|86.0;3.9791666666666665|302.0;4.0|346.0;3.9791666666666665|377.0;3.9791666666666665|451.0;3.9791666666666665|465.0;3.9791666666666665
361	51.0;3.81981981981982|86.0;4.0|302.0;3.81981981981982|346.0;3.81981981981982|377.0;3.81981981981982|451.0;3.0|465.0;3.81981981981982
362	51.0;3.45|86.0;3.45|302.0;5.0|346.0;3.45|377.0;3.45|451.0;3.45|465.0;3.45
363	51.0;3.021818181818182|86.0;3.021818181818182|302.0;5.0|346.0;4.0|377.0;3.021818181818182|451.0;2.0|465.0;3.021818181818182
364	51.0;3.4210526315789473|86.0;3.4210526315789473|302.0;4.0|346.0;3.4210526315789473|377.0;3.4210526315789473|451.0;3.4210526315789473|465.0;3.4210526315789473
365	51.0;3.392857142857143|86.0;3.392857142857143|302.0;3.392857142857143|346.0;3.392857142857143|377.0;3.392857142857143|451.0;3.392857142857143|465.0;3.392857142857143
366	51.0;4.4375|86.0;4.4375|302.0;4.4375|346.0;4.4375|377.0;4.4375|451.0;4.4375|465.0;4.4375
367	51.0;4.203703703703703|86.0;4.203703703703703|302.0;5.0|346.0;4.203703703703703|377.0;4.203703703703703|451.0;4.203703703703703|465.0;4.203703703703703
368	51.0;3.3658536585365852|86.0;3.3658536585365852|302.0;3.3658536585365852|346.0;3.3658536585365852|377.0;3.3658536585365852|451.0;3.3658536585365852|465.0;3.3658536585365852
369	51.0;3.9523809523809526|86.0;3.9523809523809526|302.0;3.9523809523809526|346.0;4.0|377.0;3.9523809523809526|451.0;3.9523809523809526|465.0;3.9523809523809526
37	51.0;3.6666666666666665|86.0;3.6666666666666665|302.0;3.6666666666666665|346.0;3.6666666666666665|377.0;3.6666666666666665|451.0;3.6666666666666665|465.0;3.6666666666666665
370	51.0;3.6714285714285713|86.0;3.6714285714285713|302.0;5.0|346.0;3.6714285714285713|377.0;3.6714285714285713|451.0;3.6714285714285713|465.0;3.6714285714285713
371	51.0;4.065217391304348|86.0;4.065217391304348|302.0;4.065217391304348|346.0;4.065217391304348|377.0;4.065217391304348|451.0;4.065217391304348|465.0;4.065217391304348
372	51.0;4.316666666666666|86.0;4.316666666666666|302.0;4.316666666666666|346.0;4.316666666666666|377.0;4.316666666666666|451.0;4.316666666666666|465.0;4.316666666666666
373	51.0;3.7136150234741785|86.0;3.7136150234741785|302.0;3.7136150234741785|346.0;3.7136150234741785|377.0;3.7136150234741785|451.0;5.0|465.0;3.7136150234741785
374	51.0;3.330578512396694|86.0;3.330578512396694|302.0;3.330578512396694|346.0;3.330578512396694|377.0;3.330578512396694|451.0;3.330578512396694|465.0;5.0
375	51.0;3.6923076923076925|86.0;3.6923076923076925|302.0;5.0|346.0;3.6923076923076925|377.0;3.6923076923076925|451.0;3.6923076923076925|465.0;3.6923076923076925
376	51.0;3.7777777777777777|86.0;3.7777777777777777|302.0;3.7777777777777777|346.0;3.7777777777777777|377.0;3.7777777777777777|451.0;3.7777777777777777|465.0;3.7777777777777777
377	51.0;3.935483870967742|86.0;3.935483870967742|302.0;3.935483870967742|346.0;3.935483870967742|377.0;3.935483870967742|451.0;3.935483870967742|465.0;3.935483870967742
378	51.0;3.43620178041543|86.0;4.0|302.0;5.0|346.0;3.43620178041543|377.0;3.43620178041543|451.0;4.0|465.0;3.0
379	51.0;3.989247311827957|86.0;3.989247311827957|302.0;3.989247311827957|346.0;3.989247311827957|377.0;3.989247311827957|451.0;4.0|465.0;3.989247311827957
38	51.0;3.69811320754717|86.0;3.69811320754717|302.0;3.69811320754717|346.0;3.69811320754717|377.0;3.69811320754717|451.0;3.69811320754717|465.0;5.0
380	51.0;3.18|86.0;3.18|302.0;3.18|346.0;3.18|377.0;3.18|451.0;3.18|465.0;4.0
381	51.0;3.793103448275862|86.0;3.793103448275862|302.0;3.793103448275862|346.0;3.793103448275862|377.0;3.793103448275862|451.0;3.793103448275862|465.0;3.793103448275862
382	51.0;3.466666666666667|86.0;3.466666666666667|302.0;3.466666666666667|346.0;3.466666666666667|377.0;3.466666666666667|451.0;3.466666666666667|465.0;3.466666666666667
383	51.0;4.327868852459017|86.0;5.0|302.0;4.0|346.0;4.327868852459017|377.0;4.327868852459017|451.0;4.327868852459017|465.0;4.327868852459017
384	51.0;4.15|86.0;4.15|302.0;5.0|346.0;4.15|377.0;4.15|451.0;4.15|465.0;4.15
385	51.0;3.2873563218390807|86.0;3.2873563218390807|302.0;3.2873563218390807|346.0;3.0|377.0;3.2873563218390807|451.0;1.0|465.0;3.2873563218390807
386	51.0;3.6818181818181817|86.0;3.6818181818181817|302.0;3.6818181818181817|346.0;3.6818181818181817|377.0;3.6818181818181817|451.0;3.6818181818181817|465.0;3.6818181818181817
387	51.0;3.3584229390681|86.0;3.3584229390681|302.0;3.3584229390681|346.0;3.3584229390681|377.0;3.3584229390681|451.0;3.3584229390681|465.0;3.3584229390681
388	51.0;4.127659574468085|86.0;4.127659574468085|302.0;5.0|346.0;4.127659574468085|377.0;4.127659574468085|451.0;4.127659574468085|465.0;4.127659574468085
389	51.0;3.7436974789915967|86.0;3.7436974789915967|302.0;5.0|346.0;4.0|377.0;3.7436974789915967|451.0;2.0|465.0;3.7436974789915967
39	51.0;3.6315789473684212|86.0;3.6315789473684212|302.0;3.6315789473684212|346.0;3.6315789473684212|377.0;3.6315789473684212|451.0;3.6315789473684212|465.0;3.6315789473684212
390	51.0;3.8666666666666667|86.0;3.8666666666666667|302.0;5.0|346.0;3.8666666666666667|377.0;3.8666666666666667|451.0;3.8666666666666667|465.0;3.8666666666666667
391	51.0;3.761904761904762|86.0;3.761904761904762|302.0;3.761904761904762|346.0;3.761904761904762|377.0;3.761904761904762|451.0;3.761904761904762|465.0;3.761904761904762
392	51.0;4.00990099009901|86.0;4.00990099009901|302.0;5.0|346.0;4.0|377.0;4.00990099009901|451.0;4.00990099009901|465.0;4.00990099009901
393	51.0;4.0|86.0;2.0|302.0;3.316326530612245|346.0;3.316326530612245|377.0;3.0|451.0;3.0|465.0;4.0
394	51.0;3.8360655737704916|86.0;3.8360655737704916|302.0;3.8360655737704916|346.0;3.8360655737704916|377.0;3.8360655737704916|451.0;3.8360655737704916|465.0;3.8360655737704916
395	51.0;4.0212765957446805|86.0;4.0212765957446805|302.0;4.0212765957446805|346.0;4.0212765957446805|377.0;4.0212765957446805|451.0;4.0212765957446805|465.0;4.0212765957446805
396	51.0;3.404255319148936|86.0;3.404255319148936|302.0;3.404255319148936|346.0;3.404255319148936|377.0;3.404255319148936|451.0;3.404255319148936|465.0;3.404255319148936
397	51.0;3.6630434782608696|86.0;3.6630434782608696|302.0;5.0|346.0;4.0|377.0;3.6630434782608696|451.0;3.6630434782608696|465.0;3.6630434782608696
398	51.0;3.7315436241610738|86.0;3.7315436241610738|302.0;3.7315436241610738|346.0;3.7315436241610738|377.0;3.7315436241610738|451.0;3.7315436241610738|465.0;3.7315436241610738
399	51.0;2.9377162629757785|86.0;2.9377162629757785|302.0;4.0|346.0;2.9377162629757785|377.0;2.9377162629757785|451.0;3.0|465.0;2.9377162629757785
4	51.0;4.2727272727272725|86.0;4.2727272727272725|302.0;4.2727272727272725|346.0;4.2727272727272725|377.0;4.2727272727272725|451.0;4.2727272727272725|465.0;4.2727272727272725
40	51.0;2.909090909090909|86.0;2.909090909090909|302.0;2.909090909090909|346.0;2.909090909090909|377.0;2.909090909090909|451.0;2.909090909090909|465.0;2.909090909090909
400	51.0;3.5|86.0;3.5|302.0;3.5|346.0;3.5|377.0;3.5|451.0;3.5|465.0;3.5
401	51.0;3.111940298507463|86.0;3.111940298507463|302.0;3.0|346.0;3.111940298507463|377.0;3.111940298507463|451.0;2.0|465.0;3.111940298507463
402	51.0;3.901639344262295|86.0;3.901639344262295|302.0;3.901639344262295|346.0;3.901639344262295|377.0;3.901639344262295|451.0;3.901639344262295|465.0;3.901639344262295
403	51.0;3.642857142857143|86.0;3.642857142857143|302.0;3.642857142857143|346.0;3.642857142857143|377.0;3.642857142857143|451.0;3.642857142857143|465.0;3.642857142857143
404	51.0;3.3947368421052633|86.0;3.3947368421052633|302.0;4.0|346.0;3.3947368421052633|377.0;3.3947368421052633|451.0;3.3947368421052633|465.0;3.3947368421052633
405	51.0;1.0|86.0;1.8631415241057543|302.0;4.0|346.0;1.8631415241057543|377.0;1.0|451.0;5.0|465.0;1.0
406	51.0;3.510204081632653|86.0;4.0|302.0;3.510204081632653|346.0;3.510204081632653|377.0;3.510204081632653|451.0;2.0|465.0;3.510204081632653
407	51.0;3.454081632653061|86.0;3.454081632653061|302.0;3.454081632653061|346.0;3.454081632653061|377.0;3.454081632653061|451.0;3.454081632653061|465.0;3.454081632653061
408	51.0;3.7083333333333335|86.0;3.7083333333333335|302.0;5.0|346.0;3.7083333333333335|377.0;3.7083333333333335|451.0;3.7083333333333335|465.0;3.7083333333333335
